Date,Value,quarter,month,weekofyear,year
2007-07-25,92.79,3,7,30,2007
2007-07-26,88.23,3,7,30,2007
2007-07-27,85.59,3,7,30,2007
2007-07-28,85.59,3,7,30,2007
2007-07-29,85.59,3,7,30,2007
2007-07-30,86.01,3,7,31,2007
2007-07-31,85.13,3,7,31,2007
2007-08-01,85.84,3,8,31,2007
2007-08-02,85.18,3,8,31,2007
2007-08-03,82.08,3,8,31,2007
2007-08-04,82.08,3,8,31,2007
2007-08-05,82.08,3,8,31,2007
2007-08-06,83.54,3,8,32,2007
2007-08-07,85.7,3,8,32,2007
2007-08-08,87.9,3,8,32,2007
2007-08-09,83.6,3,8,32,2007
2007-08-10,84.51,3,8,32,2007
2007-08-11,84.51,3,8,32,2007
2007-08-12,84.51,3,8,32,2007
2007-08-13,82.92,3,8,33,2007
2007-08-14,83.13,3,8,33,2007
2007-08-15,81.69,3,8,33,2007
2007-08-16,80.67,3,8,33,2007
2007-08-17,84.14,3,8,33,2007
2007-08-18,84.14,3,8,33,2007
2007-08-19,84.14,3,8,33,2007
2007-08-20,84.53,3,8,34,2007
2007-08-21,83.15,3,8,34,2007
2007-08-22,83.58,3,8,34,2007
2007-08-23,83.75,3,8,34,2007
2007-08-24,85.69,3,8,34,2007
2007-08-25,85.69,3,8,34,2007
2007-08-26,85.69,3,8,34,2007
2007-08-27,85.12,3,8,35,2007
2007-08-28,83.0,3,8,35,2007
2007-08-29,85.23,3,8,35,2007
2007-08-30,85.4,3,8,35,2007
2007-08-31,85.73,3,8,35,2007
2007-09-01,85.73,3,9,35,2007
2007-09-02,85.73,3,9,35,2007
2007-09-03,85.73,3,9,36,2007
2007-09-04,87.23,3,9,36,2007
2007-09-05,87.22,3,9,36,2007
2007-09-06,87.49,3,9,36,2007
2007-09-07,85.75,3,9,36,2007
2007-09-08,85.75,3,9,36,2007
2007-09-09,85.75,3,9,36,2007
2007-09-10,84.86,3,9,37,2007
2007-09-11,86.94,3,9,37,2007
2007-09-12,87.65,3,9,37,2007
2007-09-13,88.62,3,9,37,2007
2007-09-14,88.67,3,9,37,2007
2007-09-15,88.67,3,9,37,2007
2007-09-16,88.67,3,9,37,2007
2007-09-17,89.26,3,9,38,2007
2007-09-18,91.76,3,9,38,2007
2007-09-19,92.12,3,9,38,2007
2007-09-20,92.09,3,9,38,2007
2007-09-21,92.31,3,9,38,2007
2007-09-22,92.31,3,9,38,2007
2007-09-23,92.31,3,9,38,2007
2007-09-24,91.73,3,9,39,2007
2007-09-25,91.96,3,9,39,2007
2007-09-26,92.37,3,9,39,2007
2007-09-27,92.97,3,9,39,2007
2007-09-28,92.56,3,9,39,2007
2007-09-29,92.56,3,9,39,2007
2007-09-30,92.56,3,9,39,2007
2007-10-01,93.95,4,10,40,2007
2007-10-02,92.24,4,10,40,2007
2007-10-03,91.33,4,10,40,2007
2007-10-04,90.92,4,10,40,2007
2007-10-05,91.36,4,10,40,2007
2007-10-06,91.36,4,10,40,2007
2007-10-07,91.36,4,10,40,2007
2007-10-08,90.68,4,10,41,2007
2007-10-09,92.67,4,10,41,2007
2007-10-10,93.13,4,10,41,2007
2007-10-11,92.66,4,10,41,2007
2007-10-12,93.48,4,10,41,2007
2007-10-13,93.48,4,10,41,2007
2007-10-14,93.48,4,10,41,2007
2007-10-15,94.82,4,10,42,2007
2007-10-16,94.74,4,10,42,2007
2007-10-17,94.8,4,10,42,2007
2007-10-18,95.05,4,10,42,2007
2007-10-19,92.14,4,10,42,2007
2007-10-20,92.14,4,10,42,2007
2007-10-21,92.14,4,10,42,2007
2007-10-22,90.91,4,10,43,2007
2007-10-23,91.35,4,10,43,2007
2007-10-24,92.13,4,10,43,2007
2007-10-25,91.57,4,10,43,2007
2007-10-26,92.21,4,10,43,2007
2007-10-27,92.21,4,10,43,2007
2007-10-28,92.21,4,10,43,2007
2007-10-29,93.61,4,10,44,2007
2007-10-30,91.14,4,10,44,2007
2007-10-31,91.99,4,10,44,2007
2007-11-01,88.5,4,11,44,2007
2007-11-02,87.93,4,11,44,2007
2007-11-03,87.93,4,11,44,2007
2007-11-04,87.93,4,11,44,2007
2007-11-05,87.66,4,11,45,2007
2007-11-06,90.38,4,11,45,2007
2007-11-07,87.2,4,11,45,2007
2007-11-08,89.42,4,11,45,2007
2007-11-09,86.85,4,11,45,2007
2007-11-10,86.85,4,11,45,2007
2007-11-11,86.85,4,11,45,2007
2007-11-12,84.54,4,11,46,2007
2007-11-13,86.88,4,11,46,2007
2007-11-14,86.31,4,11,46,2007
2007-11-15,84.49,4,11,46,2007
2007-11-16,85.1,4,11,46,2007
2007-11-17,85.1,4,11,46,2007
2007-11-18,85.1,4,11,46,2007
2007-11-19,84.11,4,11,47,2007
2007-11-20,87.82,4,11,47,2007
2007-11-21,87.04,4,11,47,2007
2007-11-22,87.04,4,11,47,2007
2007-11-23,88.29,4,11,47,2007
2007-11-24,88.29,4,11,47,2007
2007-11-25,88.29,4,11,47,2007
2007-11-26,85.68,4,11,48,2007
2007-11-27,86.38,4,11,48,2007
2007-11-28,87.92,4,11,48,2007
2007-11-29,88.59,4,11,48,2007
2007-11-30,89.16,4,11,48,2007
2007-12-01,89.16,4,12,48,2007
2007-12-02,89.16,4,12,48,2007
2007-12-03,88.85,4,12,49,2007
2007-12-04,88.12,4,12,49,2007
2007-12-05,89.92,4,12,49,2007
2007-12-06,91.44,4,12,49,2007
2007-12-07,91.5,4,12,49,2007
2007-12-08,91.5,4,12,49,2007
2007-12-09,91.5,4,12,49,2007
2007-12-10,92.03,4,12,50,2007
2007-12-11,90.28,4,12,50,2007
2007-12-12,91.92,4,12,50,2007
2007-12-13,92.72,4,12,50,2007
2007-12-14,91.18,4,12,50,2007
2007-12-15,91.18,4,12,50,2007
2007-12-16,91.18,4,12,50,2007
2007-12-17,89.89,4,12,51,2007
2007-12-18,91.42,4,12,51,2007
2007-12-19,91.43,4,12,51,2007
2007-12-20,92.13,4,12,51,2007
2007-12-21,93.43,4,12,51,2007
2007-12-22,93.43,4,12,51,2007
2007-12-23,93.43,4,12,51,2007
2007-12-24,93.66,4,12,52,2007
2007-12-25,93.66,4,12,52,2007
2007-12-26,94.81,4,12,52,2007
2007-12-27,93.67,4,12,52,2007
2007-12-28,95.0,4,12,52,2007
2007-12-29,95.0,4,12,52,2007
2007-12-30,95.0,4,12,52,2007
2007-12-31,93.69,4,12,1,2007
2008-01-01,93.69,1,1,1,2008
2008-01-02,93.51,1,1,1,2008
2008-01-03,93.83,1,1,1,2008
2008-01-04,92.08,1,1,1,2008
2008-01-05,92.08,1,1,1,2008
2008-01-06,92.08,1,1,1,2008
2008-01-07,91.22,1,1,2,2008
2008-01-08,90.05,1,1,2,2008
2008-01-09,91.56,1,1,2,2008
2008-01-10,91.66,1,1,2,2008
2008-01-11,90.3,1,1,2,2008
2008-01-12,90.3,1,1,2,2008
2008-01-13,90.3,1,1,2,2008
2008-01-14,90.83,1,1,3,2008
2008-01-15,89.02,1,1,3,2008
2008-01-16,86.53,1,1,3,2008
2008-01-17,83.91,1,1,3,2008
2008-01-18,85.08,1,1,3,2008
2008-01-19,85.08,1,1,3,2008
2008-01-20,85.08,1,1,3,2008
2008-01-21,85.08,1,1,4,2008
2008-01-22,82.45,1,1,4,2008
2008-01-23,83.45,1,1,4,2008
2008-01-24,86.0,1,1,4,2008
2008-01-25,83.94,1,1,4,2008
2008-01-26,83.94,1,1,4,2008
2008-01-27,83.94,1,1,4,2008
2008-01-28,85.13,1,1,5,2008
2008-01-29,85.08,1,1,5,2008
2008-01-30,85.28,1,1,5,2008
2008-01-31,86.4,1,1,5,2008
2008-02-01,85.95,1,2,5,2008
2008-02-02,85.95,1,2,5,2008
2008-02-03,85.95,1,2,5,2008
2008-02-04,85.44,1,2,6,2008
2008-02-05,82.11,1,2,6,2008
2008-02-06,81.44,1,2,6,2008
2008-02-07,81.89,1,2,6,2008
2008-02-08,81.71,1,2,6,2008
2008-02-09,81.71,1,2,6,2008
2008-02-10,81.71,1,2,6,2008
2008-02-11,83.22,1,2,7,2008
2008-02-12,84.38,1,2,7,2008
2008-02-13,85.49,1,2,7,2008
2008-02-14,85.55,1,2,7,2008
2008-02-15,85.37,1,2,7,2008
2008-02-16,85.37,1,2,7,2008
2008-02-17,85.37,1,2,7,2008
2008-02-18,85.37,1,2,8,2008
2008-02-19,87.01,1,2,8,2008
2008-02-20,88.1,1,2,8,2008
2008-02-21,86.92,1,2,8,2008
2008-02-22,87.17,1,2,8,2008
2008-02-23,87.17,1,2,8,2008
2008-02-24,87.17,1,2,8,2008
2008-02-25,89.13,1,2,9,2008
2008-02-26,89.89,1,2,9,2008
2008-02-27,89.39,1,2,9,2008
2008-02-28,89.38,1,2,9,2008
2008-02-29,87.01,1,2,9,2008
2008-03-01,87.01,1,3,9,2008
2008-03-02,87.01,1,3,9,2008
2008-03-03,87.75,1,3,10,2008
2008-03-04,86.69,1,3,10,2008
2008-03-05,87.19,1,3,10,2008
2008-03-06,84.51,1,3,10,2008
2008-03-07,82.49,1,3,10,2008
2008-03-08,82.49,1,3,10,2008
2008-03-09,82.49,1,3,10,2008
2008-03-10,82.46,1,3,11,2008
2008-03-11,86.68,1,3,11,2008
2008-03-12,85.97,1,3,11,2008
2008-03-13,87.05,1,3,11,2008
2008-03-14,85.91,1,3,11,2008
2008-03-15,85.91,1,3,11,2008
2008-03-16,85.91,1,3,11,2008
2008-03-17,85.79,1,3,12,2008
2008-03-18,88.47,1,3,12,2008
2008-03-19,84.43,1,3,12,2008
2008-03-20,85.0,1,3,12,2008
2008-03-21,85.0,1,3,12,2008
2008-03-22,85.0,1,3,12,2008
2008-03-23,85.0,1,3,12,2008
2008-03-24,85.95,1,3,13,2008
2008-03-25,85.2,1,3,13,2008
2008-03-26,86.26,1,3,13,2008
2008-03-27,86.2,1,3,13,2008
2008-03-28,85.22,1,3,13,2008
2008-03-29,85.22,1,3,13,2008
2008-03-30,85.22,1,3,13,2008
2008-03-31,84.58,1,3,14,2008
2008-04-01,87.02,2,4,14,2008
2008-04-02,88.52,2,4,14,2008
2008-04-03,88.23,2,4,14,2008
2008-04-04,88.74,2,4,14,2008
2008-04-05,88.74,2,4,14,2008
2008-04-06,88.74,2,4,14,2008
2008-04-07,88.92,2,4,15,2008
2008-04-08,89.61,2,4,15,2008
2008-04-09,89.7,2,4,15,2008
2008-04-10,89.55,2,4,15,2008
2008-04-11,88.62,2,4,15,2008
2008-04-12,88.62,2,4,15,2008
2008-04-13,88.62,2,4,15,2008
2008-04-14,89.7,2,4,16,2008
2008-04-15,90.8,2,4,16,2008
2008-04-16,92.89,2,4,16,2008
2008-04-17,93.38,2,4,16,2008
2008-04-18,94.0,2,4,16,2008
2008-04-19,94.0,2,4,16,2008
2008-04-20,94.0,2,4,16,2008
2008-04-21,94.26,2,4,17,2008
2008-04-22,94.39,2,4,17,2008
2008-04-23,94.22,2,4,17,2008
2008-04-24,92.6,2,4,17,2008
2008-04-25,92.46,2,4,17,2008
2008-04-26,92.46,2,4,17,2008
2008-04-27,92.46,2,4,17,2008
2008-04-28,92.45,2,4,18,2008
2008-04-29,91.79,2,4,18,2008
2008-04-30,93.07,2,4,18,2008
2008-05-01,89.7,2,5,18,2008
2008-05-02,89.61,2,5,18,2008
2008-05-03,89.61,2,5,18,2008
2008-05-04,89.61,2,5,18,2008
2008-05-05,89.51,2,5,19,2008
2008-05-06,90.07,2,5,19,2008
2008-05-07,88.82,2,5,19,2008
2008-05-08,89.93,2,5,19,2008
2008-05-09,88.82,2,5,19,2008
2008-05-10,88.82,2,5,19,2008
2008-05-11,88.82,2,5,19,2008
2008-05-12,89.19,2,5,20,2008
2008-05-13,89.68,2,5,20,2008
2008-05-14,89.91,2,5,20,2008
2008-05-15,91.3,2,5,20,2008
2008-05-16,92.67,2,5,20,2008
2008-05-17,92.67,2,5,20,2008
2008-05-18,92.67,2,5,20,2008
2008-05-19,94.36,2,5,21,2008
2008-05-20,94.56,2,5,21,2008
2008-05-21,93.67,2,5,21,2008
2008-05-22,92.51,2,5,21,2008
2008-05-23,90.7,2,5,21,2008
2008-05-24,90.7,2,5,21,2008
2008-05-25,90.7,2,5,21,2008
2008-05-26,90.7,2,5,22,2008
2008-05-27,89.8,2,5,22,2008
2008-05-28,90.43,2,5,22,2008
2008-05-29,89.35,2,5,22,2008
2008-05-30,88.76,2,5,22,2008
2008-05-31,88.76,2,5,22,2008
2008-06-01,88.76,2,6,22,2008
2008-06-02,87.81,2,6,23,2008
2008-06-03,85.71,2,6,23,2008
2008-06-04,85.75,2,6,23,2008
2008-06-05,89.31,2,6,23,2008
2008-06-06,86.79,2,6,23,2008
2008-06-07,86.79,2,6,23,2008
2008-06-08,86.79,2,6,23,2008
2008-06-09,89.07,2,6,24,2008
2008-06-10,87.89,2,6,24,2008
2008-06-11,88.61,2,6,24,2008
2008-06-12,87.06,2,6,24,2008
2008-06-13,88.36,2,6,24,2008
2008-06-14,88.36,2,6,24,2008
2008-06-15,88.36,2,6,24,2008
2008-06-16,87.99,2,6,25,2008
2008-06-17,88.62,2,6,25,2008
2008-06-18,87.83,2,6,25,2008
2008-06-19,85.79,2,6,25,2008
2008-06-20,84.91,2,6,25,2008
2008-06-21,84.91,2,6,25,2008
2008-06-22,84.91,2,6,25,2008
2008-06-23,87.7,2,6,26,2008
2008-06-24,86.92,2,6,26,2008
2008-06-25,87.6,2,6,26,2008
2008-06-26,86.41,2,6,26,2008
2008-06-27,86.55,2,6,26,2008
2008-06-28,86.55,2,6,26,2008
2008-06-29,86.55,2,6,26,2008
2008-06-30,88.13,2,6,27,2008
2008-07-01,88.35,3,7,27,2008
2008-07-02,87.41,3,7,27,2008
2008-07-03,88.27,3,7,27,2008
2008-07-04,88.27,3,7,27,2008
2008-07-05,88.27,3,7,27,2008
2008-07-06,88.27,3,7,27,2008
2008-07-07,86.95,3,7,28,2008
2008-07-08,85.94,3,7,28,2008
2008-07-09,84.31,3,7,28,2008
2008-07-10,86.06,3,7,28,2008
2008-07-11,85.48,3,7,28,2008
2008-07-12,85.48,3,7,28,2008
2008-07-13,85.48,3,7,28,2008
2008-07-14,85.42,3,7,29,2008
2008-07-15,82.19,3,7,29,2008
2008-07-16,80.81,3,7,29,2008
2008-07-17,80.33,3,7,29,2008
2008-07-18,81.54,3,7,29,2008
2008-07-19,81.54,3,7,29,2008
2008-07-20,81.54,3,7,29,2008
2008-07-21,82.98,3,7,30,2008
2008-07-22,82.86,3,7,30,2008
2008-07-23,80.99,3,7,30,2008
2008-07-24,80.8,3,7,30,2008
2008-07-25,81.7,3,7,30,2008
2008-07-26,81.7,3,7,30,2008
2008-07-27,81.7,3,7,30,2008
2008-07-28,80.68,3,7,31,2008
2008-07-29,80.9,3,7,31,2008
2008-07-30,84.38,3,7,31,2008
2008-07-31,80.43,3,7,31,2008
2008-08-01,79.72,3,8,31,2008
2008-08-02,79.72,3,8,31,2008
2008-08-03,79.72,3,8,31,2008
2008-08-04,76.6,3,8,32,2008
2008-08-05,78.35,3,8,32,2008
2008-08-06,78.33,3,8,32,2008
2008-08-07,77.44,3,8,32,2008
2008-08-08,78.72,3,8,32,2008
2008-08-09,78.72,3,8,32,2008
2008-08-10,78.72,3,8,32,2008
2008-08-11,78.16,3,8,33,2008
2008-08-12,76.88,3,8,33,2008
2008-08-13,78.17,3,8,33,2008
2008-08-14,77.45,3,8,33,2008
2008-08-15,77.07,3,8,33,2008
2008-08-16,77.07,3,8,33,2008
2008-08-17,77.07,3,8,33,2008
2008-08-18,76.53,3,8,34,2008
2008-08-19,77.95,3,8,34,2008
2008-08-20,78.81,3,8,34,2008
2008-08-21,80.35,3,8,34,2008
2008-08-22,80.3,3,8,34,2008
2008-08-23,80.3,3,8,34,2008
2008-08-24,80.3,3,8,34,2008
2008-08-25,78.71,3,8,35,2008
2008-08-26,79.95,3,8,35,2008
2008-08-27,80.47,3,8,35,2008
2008-08-28,81.18,3,8,35,2008
2008-08-29,80.01,3,8,35,2008
2008-08-30,80.01,3,8,35,2008
2008-08-31,80.01,3,8,35,2008
2008-09-01,80.01,3,9,36,2008
2008-09-02,77.32,3,9,36,2008
2008-09-03,78.02,3,9,36,2008
2008-09-04,76.14,3,9,36,2008
2008-09-05,75.62,3,9,36,2008
2008-09-06,75.62,3,9,36,2008
2008-09-07,75.62,3,9,36,2008
2008-09-08,76.77,3,9,37,2008
2008-09-09,73.26,3,9,37,2008
2008-09-10,75.25,3,9,37,2008
2008-09-11,75.56,3,9,37,2008
2008-09-12,77.5,3,9,37,2008
2008-09-13,77.5,3,9,37,2008
2008-09-14,77.5,3,9,37,2008
2008-09-15,73.25,3,9,38,2008
2008-09-16,76.43,3,9,38,2008
2008-09-17,75.28,3,9,38,2008
2008-09-18,77.75,3,9,38,2008
2008-09-19,79.61,3,9,38,2008
2008-09-20,79.61,3,9,38,2008
2008-09-21,79.61,3,9,38,2008
2008-09-22,78.88,3,9,39,2008
2008-09-23,77.69,3,9,39,2008
2008-09-24,78.03,3,9,39,2008
2008-09-25,80.67,3,9,39,2008
2008-09-26,80.65,3,9,39,2008
2008-09-27,80.65,3,9,39,2008
2008-09-28,80.65,3,9,39,2008
2008-09-29,74.06,3,9,40,2008
2008-09-30,77.66,3,9,40,2008
2008-10-01,78.58,4,10,40,2008
2008-10-02,77.5,4,10,40,2008
2008-10-03,77.94,4,10,40,2008
2008-10-04,77.94,4,10,40,2008
2008-10-05,77.94,4,10,40,2008
2008-10-06,77.32,4,10,41,2008
2008-10-07,76.07,4,10,41,2008
2008-10-08,77.0,4,10,41,2008
2008-10-09,68.0,4,10,41,2008
2008-10-10,62.36,4,10,41,2008
2008-10-11,62.36,4,10,41,2008
2008-10-12,62.36,4,10,41,2008
2008-10-13,73.08,4,10,42,2008
2008-10-14,72.46,4,10,42,2008
2008-10-15,62.35,4,10,42,2008
2008-10-16,69.45,4,10,42,2008
2008-10-17,68.04,4,10,42,2008
2008-10-18,68.04,4,10,42,2008
2008-10-19,68.04,4,10,42,2008
2008-10-20,74.99,4,10,43,2008
2008-10-21,71.5,4,10,43,2008
2008-10-22,64.57,4,10,43,2008
2008-10-23,70.39,4,10,43,2008
2008-10-24,69.04,4,10,43,2008
2008-10-25,69.04,4,10,43,2008
2008-10-26,69.04,4,10,43,2008
2008-10-27,66.09,4,10,44,2008
2008-10-28,74.86,4,10,44,2008
2008-10-29,74.65,4,10,44,2008
2008-10-30,75.05,4,10,44,2008
2008-10-31,74.12,4,10,44,2008
2008-11-01,74.12,4,11,44,2008
2008-11-02,74.12,4,11,44,2008
2008-11-03,74.29,4,11,45,2008
2008-11-04,77.49,4,11,45,2008
2008-11-05,73.69,4,11,45,2008
2008-11-06,69.96,4,11,45,2008
2008-11-07,73.95,4,11,45,2008
2008-11-08,73.95,4,11,45,2008
2008-11-09,73.95,4,11,45,2008
2008-11-10,74.02,4,11,46,2008
2008-11-11,72.65,4,11,46,2008
2008-11-12,68.93,4,11,46,2008
2008-11-13,75.41,4,11,46,2008
2008-11-14,73.68,4,11,46,2008
2008-11-15,73.68,4,11,46,2008
2008-11-16,73.68,4,11,46,2008
2008-11-17,73.38,4,11,47,2008
2008-11-18,76.33,4,11,47,2008
2008-11-19,73.42,4,11,47,2008
2008-11-20,68.51,4,11,47,2008
2008-11-21,75.81,4,11,47,2008
2008-11-22,75.81,4,11,47,2008
2008-11-23,75.81,4,11,47,2008
2008-11-24,78.8,4,11,48,2008
2008-11-25,78.11,4,11,48,2008
2008-11-26,80.89,4,11,48,2008
2008-11-27,80.89,4,11,48,2008
2008-11-28,80.15,4,11,48,2008
2008-11-29,80.15,4,11,48,2008
2008-11-30,80.15,4,11,48,2008
2008-12-01,74.31,4,12,49,2008
2008-12-02,77.61,4,12,49,2008
2008-12-03,78.93,4,12,49,2008
2008-12-04,76.27,4,12,49,2008
2008-12-05,76.6,4,12,49,2008
2008-12-06,76.6,4,12,49,2008
2008-12-07,76.6,4,12,49,2008
2008-12-08,79.6,4,12,50,2008
2008-12-09,78.2,4,12,50,2008
2008-12-10,80.07,4,12,50,2008
2008-12-11,80.02,4,12,50,2008
2008-12-12,80.45,4,12,50,2008
2008-12-13,80.45,4,12,50,2008
2008-12-14,80.45,4,12,50,2008
2008-12-15,79.95,4,12,51,2008
2008-12-16,83.14,4,12,51,2008
2008-12-17,81.06,4,12,51,2008
2008-12-18,77.0,4,12,51,2008
2008-12-19,75.02,4,12,51,2008
2008-12-20,75.02,4,12,51,2008
2008-12-21,75.02,4,12,51,2008
2008-12-22,74.91,4,12,52,2008
2008-12-23,75.1,4,12,52,2008
2008-12-24,75.78,4,12,52,2008
2008-12-25,75.78,4,12,52,2008
2008-12-26,77.19,4,12,52,2008
2008-12-27,77.19,4,12,52,2008
2008-12-28,77.19,4,12,52,2008
2008-12-29,78.02,4,12,1,2008
2008-12-30,78.59,4,12,1,2008
2008-12-31,79.83,4,12,1,2008
2009-01-01,79.83,1,1,1,2009
2009-01-02,81.64,1,1,1,2009
2009-01-03,81.64,1,1,1,2009
2009-01-04,81.64,1,1,1,2009
2009-01-05,81.63,1,1,2,2009
2009-01-06,80.3,1,1,2,2009
2009-01-07,78.25,1,1,2,2009
2009-01-08,79.09,1,1,2,2009
2009-01-09,77.57,1,1,2,2009
2009-01-10,77.57,1,1,2,2009
2009-01-11,77.57,1,1,2,2009
2009-01-12,76.54,1,1,3,2009
2009-01-13,77.92,1,1,3,2009
2009-01-14,75.1,1,1,3,2009
2009-01-15,76.66,1,1,3,2009
2009-01-16,78.1,1,1,3,2009
2009-01-17,78.1,1,1,3,2009
2009-01-18,78.1,1,1,3,2009
2009-01-19,78.1,1,1,4,2009
2009-01-20,76.29,1,1,4,2009
2009-01-21,79.26,1,1,4,2009
2009-01-22,78.23,1,1,4,2009
2009-01-23,78.04,1,1,4,2009
2009-01-24,78.04,1,1,4,2009
2009-01-25,78.04,1,1,4,2009
2009-01-26,78.6,1,1,5,2009
2009-01-27,78.92,1,1,5,2009
2009-01-28,79.25,1,1,5,2009
2009-01-29,77.0,1,1,5,2009
2009-01-30,76.48,1,1,5,2009
2009-01-31,76.48,1,1,5,2009
2009-02-01,76.48,1,2,5,2009
2009-02-02,76.69,1,2,6,2009
2009-02-03,78.12,1,2,6,2009
2009-02-04,77.66,1,2,6,2009
2009-02-05,79.78,1,2,6,2009
2009-02-06,80.34,1,2,6,2009
2009-02-07,80.34,1,2,6,2009
2009-02-08,80.34,1,2,6,2009
2009-02-09,79.48,1,2,7,2009
2009-02-10,76.14,1,2,7,2009
2009-02-11,74.58,1,2,7,2009
2009-02-12,75.22,1,2,7,2009
2009-02-13,74.59,1,2,7,2009
2009-02-14,74.59,1,2,7,2009
2009-02-15,74.59,1,2,7,2009
2009-02-16,74.59,1,2,8,2009
2009-02-17,71.28,1,2,8,2009
2009-02-18,71.94,1,2,8,2009
2009-02-19,72.16,1,2,8,2009
2009-02-20,71.23,1,2,8,2009
2009-02-21,71.23,1,2,8,2009
2009-02-22,71.23,1,2,8,2009
2009-02-23,69.3,1,2,9,2009
2009-02-24,72.09,1,2,9,2009
2009-02-25,72.05,1,2,9,2009
2009-02-26,70.95,1,2,9,2009
2009-02-27,67.9,1,2,9,2009
2009-02-28,67.9,1,2,9,2009
2009-03-01,67.9,1,3,9,2009
2009-03-02,64.91,1,3,10,2009
2009-03-03,64.36,1,3,10,2009
2009-03-04,65.68,1,3,10,2009
2009-03-05,62.22,1,3,10,2009
2009-03-06,64.03,1,3,10,2009
2009-03-07,64.03,1,3,10,2009
2009-03-08,64.03,1,3,10,2009
2009-03-09,64.57,1,3,11,2009
2009-03-10,67.39,1,3,11,2009
2009-03-11,65.77,1,3,11,2009
2009-03-12,67.15,1,3,11,2009
2009-03-13,67.2,1,3,11,2009
2009-03-14,67.2,1,3,11,2009
2009-03-15,67.2,1,3,11,2009
2009-03-16,66.97,1,3,12,2009
2009-03-17,69.09,1,3,12,2009
2009-03-18,69.17,1,3,12,2009
2009-03-19,68.33,1,3,12,2009
2009-03-20,66.09,1,3,12,2009
2009-03-21,66.09,1,3,12,2009
2009-03-22,66.09,1,3,12,2009
2009-03-23,70.53,1,3,13,2009
2009-03-24,69.35,1,3,13,2009
2009-03-25,70.16,1,3,13,2009
2009-03-26,71.23,1,3,13,2009
2009-03-27,69.98,1,3,13,2009
2009-03-28,69.98,1,3,13,2009
2009-03-29,69.98,1,3,13,2009
2009-03-30,68.63,1,3,14,2009
2009-03-31,68.1,1,3,14,2009
2009-04-01,69.23,2,4,14,2009
2009-04-02,70.25,2,4,14,2009
2009-04-03,70.44,2,4,14,2009
2009-04-04,70.44,2,4,14,2009
2009-04-05,70.44,2,4,14,2009
2009-04-06,70.05,2,4,15,2009
2009-04-07,68.71,2,4,15,2009
2009-04-08,68.96,2,4,15,2009
2009-04-09,69.84,2,4,15,2009
2009-04-10,69.84,2,4,15,2009
2009-04-11,69.84,2,4,15,2009
2009-04-12,69.84,2,4,15,2009
2009-04-13,68.02,2,4,16,2009
2009-04-14,67.7,2,4,16,2009
2009-04-15,68.14,2,4,16,2009
2009-04-16,67.41,2,4,16,2009
2009-04-17,66.75,2,4,16,2009
2009-04-18,66.75,2,4,16,2009
2009-04-19,66.75,2,4,16,2009
2009-04-20,65.29,2,4,17,2009
2009-04-21,66.23,2,4,17,2009
2009-04-22,64.75,2,4,17,2009
2009-04-23,65.71,2,4,17,2009
2009-04-24,66.57,2,4,17,2009
2009-04-25,66.57,2,4,17,2009
2009-04-26,66.57,2,4,17,2009
2009-04-27,66.13,2,4,18,2009
2009-04-28,67.08,2,4,18,2009
2009-04-29,68.44,2,4,18,2009
2009-04-30,66.67,2,4,18,2009
2009-05-01,68.01,2,5,18,2009
2009-05-02,68.01,2,5,18,2009
2009-05-03,68.01,2,5,18,2009
2009-05-04,68.2,2,5,19,2009
2009-05-05,67.65,2,5,19,2009
2009-05-06,68.58,2,5,19,2009
2009-05-07,68.93,2,5,19,2009
2009-05-08,70.8,2,5,19,2009
2009-05-09,70.8,2,5,19,2009
2009-05-10,70.8,2,5,19,2009
2009-05-11,69.27,2,5,20,2009
2009-05-12,70.82,2,5,20,2009
2009-05-13,69.77,2,5,20,2009
2009-05-14,69.76,2,5,20,2009
2009-05-15,69.11,2,5,20,2009
2009-05-16,69.11,2,5,20,2009
2009-05-17,69.11,2,5,20,2009
2009-05-18,70.5,2,5,21,2009
2009-05-19,70.52,2,5,21,2009
2009-05-20,69.61,2,5,21,2009
2009-05-21,68.39,2,5,21,2009
2009-05-22,68.83,2,5,21,2009
2009-05-23,68.83,2,5,21,2009
2009-05-24,68.83,2,5,21,2009
2009-05-25,68.83,2,5,22,2009
2009-05-26,69.81,2,5,22,2009
2009-05-27,68.3,2,5,22,2009
2009-05-28,69.23,2,5,22,2009
2009-05-29,69.35,2,5,22,2009
2009-05-30,69.35,2,5,22,2009
2009-05-31,69.35,2,5,22,2009
2009-06-01,71.76,2,6,23,2009
2009-06-02,72.92,2,6,23,2009
2009-06-03,72.08,2,6,23,2009
2009-06-04,72.98,2,6,23,2009
2009-06-05,72.97,2,6,23,2009
2009-06-06,72.97,2,6,23,2009
2009-06-07,72.97,2,6,23,2009
2009-06-08,73.17,2,6,24,2009
2009-06-09,73.12,2,6,24,2009
2009-06-10,73.84,2,6,24,2009
2009-06-11,74.05,2,6,24,2009
2009-06-12,73.78,2,6,24,2009
2009-06-13,73.78,2,6,24,2009
2009-06-14,73.78,2,6,24,2009
2009-06-15,72.81,2,6,25,2009
2009-06-16,71.63,2,6,25,2009
2009-06-17,71.42,2,6,25,2009
2009-06-18,71.44,2,6,25,2009
2009-06-19,71.05,2,6,25,2009
2009-06-20,71.05,2,6,25,2009
2009-06-21,71.05,2,6,25,2009
2009-06-22,68.84,2,6,26,2009
